year,city_name,county,latitude,longitude,city_size,population,radius_mi,crop,ag_tot,crop_tot,crop_prop
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,sweet_corn,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,pop_or_orn_corn,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,barley,122924700,3600,2.928622156490925e-5
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,durum_wheat,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,spring_wheat,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,winter_wheat,122924700,624600,0.005081159441511755
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,dbl_crop_winwht_soybeans,122924700,12600,1.0250177547718237e-4
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,rye,122924700,9900,8.053710930350043e-5
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,oats,122924700,846900,0.006889583623144901
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,millet,122924700,2700,2.1964666173681938e-5
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,alfalfa,122924700,7695000,0.06259929859499352
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,other_hay_non_alfalfa,122924700,37662300,0.30638512845668936
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,dry_beans,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,potatoes,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,other_crops,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,peas,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,sod_grass_seed,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,switchgrass,122924700,16200,1.3178799704209162e-4
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,fallow_idle_cropland,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,apples,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,christmas_trees,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,triticale,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,dbl_crop_winwht_corn,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,dbl_crop_oats_corn,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,pumpkins,122924700,900,7.321555391227312e-6
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,dbl_crop_winwht_sorghum,122924700,8100,6.589399852104581e-5
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,dbl_crop_barley_corn,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,dbl_crop_soybeans_oats,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,dbl_crop_corn_soybeans,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,cabbage,122924700,0,0
2014,Bloomfield,Davis County,40.74,-92.41,URBAN CLUSTER,2606,5,canola,122924700,NA,NA
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,corn,134335800,87951600,0.6547145288151036
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,sorghum,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,soybeans,134335800,45961200,0.3421366456298321
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,sweet_corn,134335800,7200,5.3597030724497865e-5
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,pop_or_orn_corn,134335800,4500,3.349814420281117e-5
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,barley,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,durum_wheat,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,spring_wheat,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,winter_wheat,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,dbl_crop_winwht_soybeans,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,rye,134335800,3600,2.6798515362248933e-5
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,oats,134335800,89100,6.632632552156611e-4
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,millet,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,alfalfa,134335800,235800,0.001755302756227305
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,other_hay_non_alfalfa,134335800,47700,3.5508032854979834e-4
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,dry_beans,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,potatoes,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,other_crops,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,peas,134335800,35100,2.612855247819271e-4
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,sod_grass_seed,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,switchgrass,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,fallow_idle_cropland,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,apples,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,christmas_trees,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,triticale,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,dbl_crop_winwht_corn,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,dbl_crop_oats_corn,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,pumpkins,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,dbl_crop_winwht_sorghum,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,dbl_crop_barley_corn,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,dbl_crop_soybeans_oats,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,dbl_crop_corn_soybeans,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,cabbage,134335800,0,0
2014,Buffalo Center,Winnebago County,43.38,-93.94,RURAL PLUS,887,5,canola,134335800,NA,NA
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,corn,78029100,53312400,0.6832374075825557
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,sorghum,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,soybeans,78029100,11547000,0.14798325240198848
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,sweet_corn,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,pop_or_orn_corn,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,barley,78029100,39600,5.075029700457906e-4
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,durum_wheat,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,spring_wheat,78029100,1800,2.306831682026321e-5
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,winter_wheat,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,dbl_crop_winwht_soybeans,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,rye,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,oats,78029100,1530900,0.01961960345563386
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,millet,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,alfalfa,78029100,10546200,0.13515726824992214
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,other_hay_non_alfalfa,78029100,962100,0.012330015340430685
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,dry_beans,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,potatoes,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,other_crops,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,peas,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,sod_grass_seed,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,switchgrass,78029100,900,1.1534158410131605e-5
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,fallow_idle_cropland,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,apples,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,christmas_trees,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,triticale,78029100,88200,0.0011303475241928973
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,dbl_crop_winwht_corn,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,dbl_crop_oats_corn,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,pumpkins,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,dbl_crop_winwht_sorghum,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,dbl_crop_barley_corn,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,dbl_crop_soybeans_oats,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,dbl_crop_corn_soybeans,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,cabbage,78029100,0,0
2014,Calmar,Winneshiek County,43.17,-91.86,RURAL PLUS,957,5,canola,78029100,NA,NA
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,corn,92852100,52612200,0.5666236951022109
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,sorghum,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,soybeans,92852100,36315000,0.3911058554410724
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,sweet_corn,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,pop_or_orn_corn,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,barley,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,durum_wheat,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,spring_wheat,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,winter_wheat,92852100,900,9.69283408775892e-6
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,dbl_crop_winwht_soybeans,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,rye,92852100,1800,1.938566817551784e-5
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,oats,92852100,102600,0.0011049830860045168
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,millet,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,alfalfa,92852100,2945700,0.031724645969234945
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,other_hay_non_alfalfa,92852100,872100,0.009392356231038393
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,dry_beans,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,potatoes,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,other_crops,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,peas,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,sod_grass_seed,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,switchgrass,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,fallow_idle_cropland,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,apples,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,christmas_trees,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,triticale,92852100,1800,1.938566817551784e-5
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,dbl_crop_winwht_corn,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,dbl_crop_oats_corn,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,pumpkins,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,dbl_crop_winwht_sorghum,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,dbl_crop_barley_corn,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,dbl_crop_soybeans_oats,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,dbl_crop_corn_soybeans,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,cabbage,92852100,0,0
2014,Center Point,Linn County,42.18,-91.77,RURAL PLUS,2503,5,canola,92852100,NA,NA
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,corn,98732700,28429200,0.2879410772722715
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,sorghum,98732700,9900,1.002707309736288e-4
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,soybeans,98732700,27901800,0.28259938196767637
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,sweet_corn,98732700,4500,4.557760498801309e-5
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,pop_or_orn_corn,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,barley,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,durum_wheat,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,spring_wheat,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,winter_wheat,98732700,6300,6.380864698321833e-5
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,dbl_crop_winwht_soybeans,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,rye,98732700,2700,2.7346562992807856e-5
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,oats,98732700,800100,0.008103698166868727
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,millet,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,alfalfa,98732700,4473900,0.045313254879082616
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,other_hay_non_alfalfa,98732700,37085400,0.3756141582272135
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,dry_beans,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,potatoes,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,other_crops,98732700,1800,1.8231041995205235e-5
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,peas,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,sod_grass_seed,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,switchgrass,98732700,900,9.115520997602617e-6
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,fallow_idle_cropland,98732700,15300,1.549638569592445e-4
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,apples,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,christmas_trees,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,triticale,98732700,900,9.115520997602617e-6
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,dbl_crop_winwht_corn,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,dbl_crop_oats_corn,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,pumpkins,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,dbl_crop_winwht_sorghum,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,dbl_crop_barley_corn,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,dbl_crop_soybeans_oats,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,dbl_crop_corn_soybeans,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,cabbage,98732700,0,0
2014,Chariton,Lucas County,41.01,-93.3,URBAN CLUSTER,4182,5,canola,98732700,NA,NA
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,corn,149355000,76107600,0.5095751732449533
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,sorghum,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,soybeans,149355000,69715800,0.4667791503464899
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,sweet_corn,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,pop_or_orn_corn,149355000,23400,1.566736968966556e-4
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,barley,149355000,1800,1.2051822838204278e-5
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,durum_wheat,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,spring_wheat,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,winter_wheat,149355000,5400,3.6155468514612836e-5
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,dbl_crop_winwht_soybeans,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,rye,149355000,900,6.025911419102139e-6
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,oats,149355000,409500,0.0027417896956914733
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,millet,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,alfalfa,149355000,1928700,0.012913528171135884
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,other_hay_non_alfalfa,149355000,1132200,0.007580596565230491
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,dry_beans,149355000,21600,1.4462187405845135e-4
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,potatoes,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,other_crops,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,peas,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,sod_grass_seed,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,switchgrass,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,fallow_idle_cropland,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,apples,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,christmas_trees,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,triticale,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,dbl_crop_winwht_corn,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,dbl_crop_oats_corn,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,pumpkins,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,dbl_crop_winwht_sorghum,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,dbl_crop_barley_corn,149355000,8100,5.423320277191925e-5
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,dbl_crop_soybeans_oats,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,dbl_crop_corn_soybeans,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,cabbage,149355000,0,0
2014,Cherokee,Cherokee County,42.75,-95.55,URBAN CLUSTER,5130,5,canola,149355000,NA,NA
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,corn,131668200,74191500,0.5634731848692395
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,sorghum,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,soybeans,131668200,55903500,0.4245785998441537
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,sweet_corn,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,pop_or_orn_corn,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,barley,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,durum_wheat,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,spring_wheat,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,winter_wheat,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,dbl_crop_winwht_soybeans,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,rye,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,oats,131668200,23400,1.777194493431216e-4
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,millet,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,alfalfa,131668200,1209600,0.00918672845835213
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,other_hay_non_alfalfa,131668200,339300,0.0025769320154752627
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,dry_beans,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,potatoes,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,other_crops,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,peas,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,sod_grass_seed,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,switchgrass,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,fallow_idle_cropland,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,apples,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,christmas_trees,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,triticale,131668200,900,6.8353634362739065e-6
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,dbl_crop_winwht_corn,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,dbl_crop_oats_corn,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,pumpkins,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,dbl_crop_winwht_sorghum,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,dbl_crop_barley_corn,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,dbl_crop_soybeans_oats,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,dbl_crop_corn_soybeans,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,cabbage,131668200,0,0
2014,Clarence,Cedar County,41.88,-91.05,RURAL PLUS,957,5,canola,131668200,NA,NA
2014,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5412,5,corn,155601000,70491600,0.4530279368384522
2014,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5412,5,sorghum,155601000,0,0
2014,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5412,5,soybeans,155601000,63434700,0.40767540054369833
2014,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5412,5,sweet_corn,155601000,0,0
2014,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5412,5,pop_or_orn_corn,155601000,12600,8.097634333969576e-5
2014,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5412,5,barley,155601000,0,0
2014,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5412,5,durum_wheat,155601000,0,0
2014,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5412,5,spring_wheat,155601000,0,0
2014,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5412,5,winter_wheat,155601000,36900,2.3714500549482329e-4
2014,Clarinda,Page County,40.73,-95.03,MICROPOLITAN,5412,5,dbl_crop_winwht_soybeans,155601000,0,0
