"","CITY.NAME","Year","Fiscal.Effort","Fiscal.Capacity","QOLjobs_i14","QOLmed_i14","QOLk12_i14","QOLhousing_i14","QOLgovt_i14","QOLchildsrv_i14","QOLseniorsrv_i14","Proportion of land dedicated to ag","Number of unique crops grown","Shannon's Diversity Index","Shannon's Evenness Index","Simpson's Diveristy Index, Chance","Simpson's Evenness Index","miles50","min50","miles25","min25","miles10","min10","CITY.SIZE","QoL Average"
"681","MOUNT AYR",2010,114.443671712524,95.7079114868317,30.5085,67.1717,78.1609,49.0566,63.0952,58.1395,67.3203,0.777035748861558,14,1.15792423543878,0.438764335448366,0.587335807328935,0.173091275417509,80.23,77,87.5,86,76.23,76,"RURAL PLUS",59.0646714285714
"682","SAC CITY",2010,148.211312184496,87.7064405245956,37.037,85.2459,72.3404,52.0833,66.6667,59.375,63.0631,0.865583729302893,17,1.02616842403003,0.36219242937805,0.591267146006787,0.14391681225787,76.05,79,46.13,49,24.87,30,"RURAL PLUS",62.2587714285714
"683","LE CLAIRE",2010,100.648948421174,165.286896684687,34.6667,64.1026,98.6111,71.3178,68.1481,54.902,47.619,0.29656232497864,14,0.949401771313332,0.359750339888123,0.504800729431714,0.144242077228023,14.36,24,10.52,16,47.76,52,"URBAN CLUSTER",62.7667571428571
"684","ELK HORN",2010,90.0699435558245,99.6061842021494,42.4731,72.807,83.0986,58.3333,69.8925,64.5833,55.7971,0.933914675400743,9,1.10585826869205,0.503297787626571,0.626799249568907,0.297724779445819,57.19,56,81.87,78,43.63,50,"RURAL",63.8549857142857
"685","HOSPERS",2010,108.56007593488,114.188112608748,59.3137,70.3196,86.7816,54.7619,71.875,51.8519,50.4505,0.888134392613536,11,0.868200667021349,0.362067800404039,0.531835723958466,0.19418203302002,51.08,54,128.39,137,26.14,28,"RURAL",63.6220285714286
"686","COLO",2010,87.9794312252022,96.8513901229813,18.0952,33.3333,76.2963,56.8182,71.1111,55.0725,60,0.8888700007933,8,0.92404181636327,0.444370182013773,0.541212435247474,0.272457253865253,19.93,25,23.52,28,32.05,34,"RURAL PLUS",52.9609428571429
"687","TRAER",2010,112.046901978986,113.936279546402,37.7778,68.3908,80.6667,57.6923,69.9346,74.0741,53.7879,0.900261486738887,12,0.946379582263611,0.3808511608854,0.565413299231299,0.191753068342709,23.64,29,24.88,32,39.7,47,"RURAL PLUS",63.1891714285714
"688","BEDFORD",2010,133.23938850627,74.8293329275606,23.5294,59.322,82.4242,41.3043,65.1852,57.9365,54.7009,0.752028229808283,11,1.28606936048195,0.536332580939238,0.680106239599306,0.284185258240797,96.46,102,116.02,117,104.74,106,"RURAL PLUS",54.9146428571429
"689","AFTON",2010,85.5942696766766,63.738871523403,32.4786,28.5714,67.9487,41.6667,61.3636,48.0392,48.3333,0.649992631304486,13,1.10451947475106,0.430620383025487,0.534709687381155,0.165322756216699,60.35,60,67.61,69,56.34,59,"RURAL PLUS",46.9145
"690","FARMINGTON",2010,102.572643015103,56.1602718081819,7.6923,48.4375,31.4815,35.2564,46.4286,28.3951,45.1389,0.277324203318409,15,1.18642015837017,0.438108628077606,0.64509777082421,0.187845161811157,82.28,84,46.12,53,30.11,40,"RURAL",34.6900428571429
"691","AGENCY",2010,65.6040412984597,89.3478824868968,22.2222,45.8333,84.7826,62.3932,73.1707,35.7143,48.4848,0.614813949053598,10,1.16276302180692,0.504981564131897,0.665763657813756,0.299189487731642,91.68,90,6.46,11,19.41,23,"RURAL",53.2287285714286
"692","HARTFORD",2010,98.2635541597647,89.6769775636192,6.6667,19.4444,80.6202,46.5116,51.4493,42.5287,39.6825,0.599749073026471,10,1.23037756181067,0.534346185751953,0.684756144151057,0.317214747074777,16.9,27,25.06,35,13.74,18,"RURAL",40.9862
"693","AINSWORTH",2010,46.9596165999975,68.5475416729329,12.8205,20.8333,62.2222,38.2353,55.2083,43.75,33.3333,0.866833381424129,11,1.05727824031102,0.440919272957724,0.616396647927121,0.236987217181094,27.98,32,52.9,50,30.02,31,"RURAL",38.0575571428571
"694","ALLERTON",2010,86.5684393287323,78.2712438316641,26.0163,50.9804,68.1159,30.7692,59.2593,44.8718,41.1111,0.851000111123458,9,1.24778328261476,0.567890645082577,0.680129678053425,0.347362988960474,82.68,85,71.28,80,56.76,63,"RURAL",45.8748571428571
"695","GOWRIE",2010,122.125014260713,91.200881016396,40.2516,75.1174,76.1194,49.4792,71.2121,71.2418,61.1111,0.939626438588768,13,0.907049370667367,0.353632467646476,0.541824877950195,0.167890121530246,54.02,62,20.85,30,35.79,45,"RURAL PLUS",63.5046571428571
"696","BUFFALO CENTER",2010,117.282905577823,76.9773883249155,43.5897,68.2292,79.235,51.462,65.4762,68,57.6389,0.930134459746441,9,0.83403613545902,0.379586203459527,0.519794702886963,0.231382518641722,132.86,129,52.3,62,78.58,89,"RURAL PLUS",61.9472857142857
"697","CALMAR",2010,83.3343056082153,115.469807558286,37.6068,62.2807,72.5,51.1111,59.8039,66.6667,53.3333,0.80787404280666,11,1.21062856448893,0.504871325375321,0.630385415556965,0.245956449597572,66.67,73,69.98,74,56.13,62,"RURAL PLUS",57.6146428571429
"698","CORRECTIONVILLE",2010,66.5773564249789,76.1893252630397,22.963,66.6667,75.641,40.7407,60.9756,48.4848,50,0.782608695652174,10,1.17628807998016,0.510855422263954,0.665979706455529,0.299383007358162,33.09,39,85.56,85,36.77,43,"RURAL PLUS",52.2102571428571
"699","NORTHWOOD",2010,95.8276325309514,123.259393953436,38.6667,51.7857,74.6914,59.6154,67.9012,63.3333,58.7719,0.791390542776225,12,1.05515040458603,0.424623759880901,0.60097930195069,0.208844638237376,99.92,100,20.42,26,80.77,86,"RURAL PLUS",59.2522285714286
"700","EAGLE GROVE",2010,104.052056526087,68.4344342644464,25.641,57.5163,69.6296,46.6667,58.5185,55.5556,53.7634,0.875902742699559,10,0.884626743544361,0.384188513265359,0.536031603745399,0.215531921586153,65.71,69,24.84,32,46.01,56,"URBAN CLUSTER",52.4701571428571
